col_hex_8,Morti,Feriti,hour-0-7,hour-8-15,hour-16-23,end_of_week,Contro ostacoli,Contro veicoli fermi,Da solo,Investimento,Scontro fra veicoli in movimento,Tamponamento,Altro tipo di strada,Curva,Incrocio,Intersezione,Rettilineo,Rotatoria,asciutto,bagnato,ghiacciato,viscido,Altra pavimentazione,Asfaltata,In cubetti di porfido,Strada pavimentata dissestata,auto,moto,bus,camion,lavoro,bici,elettrici,altro,Altro tempo,Nebbia,Nuvoloso,Pioggia,Sereno,Altra strada,Provinciale,Regionale,Statale,Urbana,Traffico Intenso,Traffico Normale,Traffico Scarso,y,media veicoli coinvolti,luce,centro abitato
881ea552adfffff,0.0,16.0,0.17647058823529413,0.4117647058823529,0.4117647058823529,6,0.0,0.0,0.058823529411764705,0.17647058823529413,0.7058823529411765,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.0,0.8823529411764706,0.0,0.9411764705882353,0.058823529411764705,0.0,0.0,0.0,1.0,0.0,0.0,1.4705882352941178,0.23529411764705882,0.058823529411764705,0.11764705882352941,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.8823529411764706,0.0,0.0,0.058823529411764705,0.35294117647058826,0.5882352941176471,0.35294117647058826,0.5882352941176471,0.058823529411764705,17,2.0,0.7647058823529411,1.0
881ea552b1fffff,1.0,103.0,0.07042253521126761,0.5211267605633803,0.4084507042253521,34,0.04225352112676056,0.035211267605633804,0.11971830985915492,0.014084507042253521,0.5985915492957746,0.19014084507042253,0.028169014084507043,0.11267605633802817,0.31690140845070425,0.007042253521126761,0.39436619718309857,0.14084507042253522,0.7112676056338029,0.28169014084507044,0.007042253521126761,0.0,0.0,1.0,0.0,0.0,1.3732394366197183,0.176056338028169,0.035211267605633804,0.18309859154929578,0.007042253521126761,0.1619718309859155,0.0,0.014084507042253521,0.0,0.0,0.2112676056338028,0.18309859154929578,0.6056338028169014,3.0,0.014084507042253521,0.20422535211267606,0.09154929577464789,0.6690140845070423,0.11267605633802817,0.5704225352112676,0.31690140845070425,142,1.9647887323943665,0.7676056338028169,0.7816901408450704
881ea552b3fffff,2.0,38.0,0.10416666666666667,0.4583333333333333,0.4375,15,0.08333333333333333,0.020833333333333332,0.14583333333333334,0.08333333333333333,0.4791666666666667,0.1875,0.08333333333333333,0.14583333333333334,0.2916666666666667,0.0,0.375,0.10416666666666667,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,1.5,0.16666666666666666,0.0,0.10416666666666667,0.0,0.10416666666666667,0.0,0.0,0.0,0.0,0.16666666666666666,0.22916666666666666,0.6041666666666666,2.0,0.0,0.10416666666666667,0.041666666666666664,0.8125,0.08333333333333333,0.625,0.2916666666666667,48,1.875,0.7291666666666666,0.8333333333333334
881ea552b5fffff,0.0,90.0,0.05504587155963303,0.5412844036697247,0.4036697247706422,26,0.0,0.009174311926605505,0.10091743119266056,0.03669724770642202,0.5045871559633027,0.3486238532110092,0.0,0.027522935779816515,0.24770642201834864,0.027522935779816515,0.4036697247706422,0.29357798165137616,0.8348623853211009,0.13761467889908258,0.01834862385321101,0.009174311926605505,0.0,1.0,0.0,0.0,1.5871559633027523,0.23853211009174313,0.0,0.14678899082568808,0.0,0.11926605504587157,0.0,0.0,0.009174311926605505,0.009174311926605505,0.11009174311926606,0.11009174311926606,0.7614678899082569,1.0,0.01834862385321101,0.07339449541284404,0.47706422018348627,0.42201834862385323,0.3577981651376147,0.5321100917431193,0.11009174311926606,109,2.1009174311926606,0.7798165137614679,0.9541284403669725
881ea552b7fffff,0.0,9.0,0.0,0.6363636363636364,0.36363636363636365,2,0.0,0.0,0.18181818181818182,0.09090909090909091,0.5454545454545454,0.18181818181818182,0.0,0.09090909090909091,0.36363636363636365,0.0,0.5454545454545454,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.0,1.1818181818181819,0.18181818181818182,0.0,0.09090909090909091,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.7272727272727273,0.0,0.09090909090909091,0.0,0.0,0.9090909090909091,0.0,0.5454545454545454,0.45454545454545453,11,1.818181818181818,1.0,1.0
881ea552b9fffff,8.0,435.0,0.08433734939759036,0.5160642570281124,0.39959839357429716,122,0.01606425702811245,0.040160642570281124,0.06224899598393574,0.15060240963855423,0.5662650602409639,0.1646586345381526,0.05421686746987952,0.03815261044176707,0.40963855421686746,0.06827309236947791,0.42570281124497994,0.004016064257028112,0.8634538152610441,0.13052208835341367,0.004016064257028112,0.002008032128514056,0.0,0.9558232931726908,0.040160642570281124,0.004016064257028112,1.2891566265060241,0.178714859437751,0.09839357429718876,0.06827309236947791,0.0,0.22690763052208834,0.004016064257028112,0.008032128514056224,0.002008032128514056,0.0,0.1465863453815261,0.09036144578313253,0.7610441767068273,1.0,0.0,0.0,0.08634538152610442,0.9116465863453815,0.23694779116465864,0.5401606425702812,0.22289156626506024,498,1.8995983935742973,0.8012048192771084,0.9979919678714859
881ea552bbfffff,3.0,245.0,0.12099644128113879,0.5409252669039146,0.33807829181494664,47,0.014234875444839857,0.03202846975088968,0.0498220640569395,0.1103202846975089,0.6832740213523132,0.1103202846975089,0.017793594306049824,0.02491103202846975,0.3416370106761566,0.010676156583629894,0.3879003558718861,0.21708185053380782,0.7935943060498221,0.199288256227758,0.0035587188612099642,0.0035587188612099642,0.0,1.0,0.0,0.0,1.3416370106761566,0.19217081850533807,0.02491103202846975,0.08540925266903915,0.0,0.23487544483985764,0.0035587188612099642,0.0035587188612099642,0.0035587188612099642,0.0,0.13523131672597866,0.12811387900355872,0.7330960854092526,0.0,0.0035587188612099642,0.028469750889679714,0.010676156583629894,0.9572953736654805,0.1387900355871886,0.6405693950177936,0.2206405693950178,281,1.893238434163701,0.797153024911032,0.9715302491103203
881ea552bdfffff,0.0,223.0,0.030837004405286344,0.5242290748898678,0.44493392070484583,40,0.039647577092511016,0.00881057268722467,0.0881057268722467,0.06607929515418502,0.5286343612334802,0.2687224669603524,0.022026431718061675,0.013215859030837005,0.4581497797356828,0.00881057268722467,0.3964757709251101,0.1013215859030837,0.7665198237885462,0.2290748898678414,0.004405286343612335,0.0,0.004405286343612335,0.986784140969163,0.0,0.00881057268722467,1.449339207048458,0.2290748898678414,0.00881057268722467,0.1145374449339207,0.0,0.1762114537444934,0.0,0.004405286343612335,0.00881057268722467,0.0,0.13215859030837004,0.15418502202643172,0.7048458149779736,2.0,0.0,0.1013215859030837,0.2511013215859031,0.6387665198237885,0.20704845814977973,0.5726872246696035,0.22026431718061673,227,1.9911894273127757,0.801762114537445,0.9030837004405287
881ea552c1fffff,1.0,60.0,0.10294117647058823,0.5147058823529411,0.38235294117647056,18,0.0,0.0,0.22058823529411764,0.04411764705882353,0.6764705882352942,0.058823529411764705,0.0,0.014705882352941176,0.5882352941176471,0.0,0.39705882352941174,0.0,0.8970588235294118,0.10294117647058823,0.0,0.0,0.0,1.0,0.0,0.0,1.0294117647058822,0.3088235294117647,0.014705882352941176,0.04411764705882353,0.0,0.4117647058823529,0.0,0.0,0.0,0.0,0.14705882352941177,0.058823529411764705,0.7941176470588235,0.0,0.0,0.0,0.0,1.0,0.07352941176470588,0.5,0.4264705882352941,68,1.8235294117647056,0.8382352941176471,1.0
881ea552c3fffff,0.0,108.0,0.12605042016806722,0.5546218487394958,0.31932773109243695,31,0.04201680672268908,0.025210084033613446,0.19327731092436976,0.09243697478991597,0.5798319327731093,0.06722689075630252,0.0,0.10084033613445378,0.44537815126050423,0.008403361344537815,0.44537815126050423,0.0,0.8319327731092437,0.16806722689075632,0.0,0.0,0.008403361344537815,0.9915966386554622,0.0,0.0,1.1512605042016806,0.2184873949579832,0.0,0.05042016806722689,0.0,0.33613445378151263,0.0,0.0,0.0,0.008403361344537815,0.1092436974789916,0.07563025210084033,0.8067226890756303,0.0,0.0,0.0,0.0,1.0,0.06722689075630252,0.5798319327731093,0.35294117647058826,119,1.7647058823529411,0.8571428571428571,1.0
881ea552c5fffff,2.0,24.0,0.16129032258064516,0.5161290322580645,0.3225806451612903,10,0.03225806451612903,0.03225806451612903,0.3870967741935484,0.03225806451612903,0.3870967741935484,0.12903225806451613,0.0,0.03225806451612903,0.2903225806451613,0.0,0.6774193548387096,0.0,0.8064516129032258,0.1935483870967742,0.0,0.0,0.0,1.0,0.0,0.0,1.2903225806451613,0.22580645161290322,0.06451612903225806,0.12903225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613,0.12903225806451613,0.7419354838709677,0.0,0.12903225806451613,0.0,0.1935483870967742,0.6774193548387096,0.0,0.5806451612903226,0.41935483870967744,31,1.7096774193548387,0.8064516129032258,1.0
881ea552c7fffff,6.0,209.0,0.08064516129032258,0.4838709677419355,0.43548387096774194,53,0.024193548387096774,0.016129032258064516,0.13709677419354838,0.04032258064516129,0.7096774193548387,0.07258064516129033,0.0,0.004032258064516129,0.5564516129032258,0.012096774193548387,0.22983870967741934,0.1975806451612903,0.8629032258064516,0.13709677419354838,0.0,0.0,0.0,1.0,0.0,0.0,1.2258064516129032,0.24596774193548387,0.012096774193548387,0.10080645161290322,0.004032258064516129,0.25,0.004032258064516129,0.008064516129032258,0.0,0.0,0.13306451612903225,0.0967741935483871,0.7701612903225806,0.0,0.016129032258064516,0.0,0.1693548387096774,0.8145161290322581,0.04838709677419355,0.5604838709677419,0.3911290322580645,248,1.8629032258064515,0.782258064516129,1.0
881ea552c9fffff,0.0,12.0,0.125,0.375,0.5,3,0.0625,0.0,0.0625,0.125,0.625,0.125,0.0,0.25,0.1875,0.0,0.5625,0.0,0.75,0.1875,0.0625,0.0,0.0,1.0,0.0,0.0,1.3125,0.1875,0.0,0.0625,0.0,0.25,0.0,0.0,0.0,0.0,0.1875,0.0625,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,16,1.8125,0.8125,1.0
881ea552cbfffff,0.0,34.0,0.041666666666666664,0.6666666666666666,0.2916666666666667,2,0.0,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.7916666666666666,0.041666666666666664,0.0,0.125,0.6666666666666666,0.0,0.20833333333333334,0.0,0.7916666666666666,0.16666666666666666,0.041666666666666664,0.0,0.0,1.0,0.0,0.0,1.6666666666666667,0.08333333333333333,0.0,0.125,0.0,0.08333333333333333,0.0,0.041666666666666664,0.0,0.0,0.16666666666666666,0.08333333333333333,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.375,0.625,24,2.0416666666666665,0.875,1.0
881ea552cdfffff,0.0,36.0,0.0,0.5,0.5,9,0.025,0.0,0.15,0.025,0.575,0.225,0.0,0.1,0.275,0.0,0.625,0.0,0.775,0.225,0.0,0.0,0.0,1.0,0.0,0.0,1.675,0.175,0.0,0.175,0.0,0.15,0.0,0.0,0.0,0.0,0.15,0.15,0.7,0.0,0.0,0.0,0.45,0.55,0.15,0.65,0.2,40,2.175,0.825,1.0
881ea552d1fffff,1.0,123.0,0.07352941176470588,0.4632352941176471,0.4632352941176471,28,0.029411764705882353,0.022058823529411766,0.125,0.014705882352941176,0.6838235294117647,0.125,0.0,0.014705882352941176,0.38235294117647056,0.0,0.6029411764705882,0.0,0.9044117647058824,0.09558823529411764,0.0,0.0,0.0,0.9852941176470589,0.007352941176470588,0.007352941176470588,1.25,0.39705882352941174,0.0,0.125,0.0,0.19117647058823528,0.0,0.007352941176470588,0.0,0.007352941176470588,0.16176470588235295,0.051470588235294115,0.7794117647058824,0.0,0.3014705882352941,0.0,0.0,0.6985294117647058,0.35294117647058826,0.4411764705882353,0.20588235294117646,136,1.9705882352941175,0.7058823529411765,0.9926470588235294
881ea552d3fffff,0.0,110.0,0.046875,0.578125,0.375,30,0.015625,0.015625,0.0703125,0.09375,0.625,0.1796875,0.0078125,0.015625,0.46875,0.0,0.5078125,0.0,0.8359375,0.1640625,0.0,0.0,0.0,1.0,0.0,0.0,1.296875,0.2890625,0.0234375,0.0859375,0.0078125,0.25,0.0,0.0,0.0,0.0,0.140625,0.09375,0.765625,0.0,0.0,0.0,0.40625,0.59375,0.1484375,0.640625,0.2109375,128,1.9609375,0.7890625,1.0
881ea552d5fffff,2.0,234.0,0.08235294117647059,0.5176470588235295,0.4,51,0.00392156862745098,0.01568627450980392,0.07058823529411765,0.06274509803921569,0.6392156862745098,0.20784313725490197,0.0,0.03529411764705882,0.38823529411764707,0.1568627450980392,0.4196078431372549,0.0,0.8745098039215686,0.12156862745098039,0.0,0.00392156862745098,0.0,0.996078431372549,0.0,0.00392156862745098,1.3529411764705883,0.20784313725490197,0.011764705882352941,0.14901960784313725,0.00392156862745098,0.2901960784313726,0.0,0.00392156862745098,0.00392156862745098,0.00392156862745098,0.12156862745098039,0.07450980392156863,0.796078431372549,0.0,0.25098039215686274,0.0,0.0,0.7490196078431373,0.3568627450980392,0.49019607843137253,0.15294117647058825,255,2.023529411764706,0.7490196078431373,0.9921568627450981
881ea552d7fffff,1.0,360.0,0.07377049180327869,0.5491803278688525,0.3770491803278688,90,0.01366120218579235,0.02185792349726776,0.07650273224043716,0.05737704918032787,0.6721311475409836,0.15846994535519127,0.00273224043715847,0.060109289617486336,0.453551912568306,0.11202185792349727,0.36885245901639346,0.00273224043715847,0.8278688524590164,0.16666666666666666,0.00273224043715847,0.00273224043715847,0.0,1.0,0.0,0.0,1.4098360655737705,0.2103825136612022,0.01639344262295082,0.06557377049180328,0.0,0.273224043715847,0.0,0.01092896174863388,0.0,0.00819672131147541,0.17486338797814208,0.09016393442622951,0.726775956284153,1.0,0.05737704918032787,0.00273224043715847,0.20765027322404372,0.7295081967213115,0.24316939890710382,0.5191256830601093,0.23770491803278687,366,2.0027322404371586,0.8306010928961749,0.9863387978142076
881ea552ddfffff,1.0,38.0,0.09302325581395349,0.5348837209302325,0.37209302325581395,11,0.023255813953488372,0.0,0.23255813953488372,0.023255813953488372,0.5348837209302325,0.18604651162790697,0.0,0.11627906976744186,0.27906976744186046,0.023255813953488372,0.5813953488372093,0.0,0.7674418604651163,0.20930232558139536,0.023255813953488372,0.0,0.0,1.0,0.0,0.0,1.4651162790697674,0.16279069767441862,0.023255813953488372,0.09302325581395349,0.0,0.06976744186046512,0.0,0.0,0.0,0.0,0.20930232558139536,0.13953488372093023,0.6511627906976745,0.0,0.0,0.0,0.0,1.0,0.046511627906976744,0.5581395348837209,0.3953488372093023,43,1.837209302325581,0.8372093023255814,1.0
881ea552e1fffff,0.0,38.0,0.1724137931034483,0.4827586206896552,0.3448275862068966,6,0.10344827586206896,0.034482758620689655,0.06896551724137931,0.0,0.27586206896551724,0.5172413793103449,0.0,0.0,0.4827586206896552,0.034482758620689655,0.4827586206896552,0.0,0.896551724137931,0.10344827586206896,0.0,0.0,0.0,1.0,0.0,0.0,1.8620689655172413,0.1724137931034483,0.034482758620689655,0.27586206896551724,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.10344827586206896,0.034482758620689655,0.8620689655172413,1.0,0.034482758620689655,0.1724137931034483,0.3448275862068966,0.41379310344827586,0.10344827586206896,0.6896551724137931,0.20689655172413793,29,2.3793103448275863,0.8275862068965517,0.7586206896551724
881ea552e3fffff,0.0,16.0,0.0,0.4375,0.5625,1,0.25,0.0,0.1875,0.0,0.4375,0.125,0.0625,0.1875,0.0,0.0,0.75,0.0,0.8125,0.1875,0.0,0.0,0.0,1.0,0.0,0.0,1.0625,0.3125,0.0625,0.125,0.0,0.0625,0.0,0.0,0.0,0.0,0.25,0.0625,0.6875,0.0,0.0,0.0625,0.125,0.8125,0.125,0.3125,0.5625,16,1.625,0.625,1.0
881ea552e5fffff,0.0,3.0,0.0,0.5,0.5,1,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,1.5,1.0,1.0
881ea552e7fffff,2.0,65.0,0.13846153846153847,0.49230769230769234,0.36923076923076925,12,0.03076923076923077,0.0,0.09230769230769231,0.06153846153846154,0.5230769230769231,0.2923076923076923,0.015384615384615385,0.046153846153846156,0.27692307692307694,0.015384615384615385,0.6153846153846154,0.03076923076923077,0.8153846153846154,0.18461538461538463,0.0,0.0,0.0,0.9846153846153847,0.0,0.015384615384615385,1.3384615384615384,0.2153846153846154,0.046153846153846156,0.23076923076923078,0.0,0.1076923076923077,0.0,0.015384615384615385,0.0,0.0,0.06153846153846154,0.13846153846153847,0.8,0.0,0.0,0.046153846153846156,0.35384615384615387,0.6,0.2,0.6615384615384615,0.13846153846153847,65,1.984615384615385,0.7692307692307693,0.9384615384615385
881ea552e9fffff,0.0,4.0,0.25,0.25,0.5,2,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.25,0.25,0.0,0.5,0.0,0.75,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4,1.5,0.5,1.0
881ea552ebfffff,0.0,37.0,0.07407407407407407,0.5555555555555556,0.37037037037037035,5,0.037037037037037035,0.0,0.07407407407407407,0.037037037037037035,0.4074074074074074,0.4444444444444444,0.037037037037037035,0.07407407407407407,0.3333333333333333,0.0,0.5555555555555556,0.0,0.7777777777777778,0.2222222222222222,0.0,0.0,0.0,1.0,0.0,0.0,1.5555555555555556,0.2962962962962963,0.0,0.2962962962962963,0.0,0.07407407407407407,0.0,0.037037037037037035,0.0,0.0,0.2222222222222222,0.037037037037037035,0.7407407407407407,0.0,0.0,0.1111111111111111,0.4074074074074074,0.48148148148148145,0.07407407407407407,0.5925925925925926,0.3333333333333333,27,2.259259259259259,0.8518518518518519,0.9629629629629629
881ea552edfffff,0.0,56.0,0.12903225806451613,0.41935483870967744,0.45161290322580644,10,0.06451612903225806,0.0,0.2903225806451613,0.0,0.5,0.14516129032258066,0.016129032258064516,0.25806451612903225,0.46774193548387094,0.03225806451612903,0.20967741935483872,0.016129032258064516,0.6935483870967742,0.2903225806451613,0.0,0.016129032258064516,0.0,1.0,0.0,0.0,1.2580645161290323,0.20967741935483872,0.08064516129032258,0.1935483870967742,0.0,0.04838709677419355,0.0,0.0,0.016129032258064516,0.0,0.1774193548387097,0.12903225806451613,0.6774193548387096,2.0,0.016129032258064516,0.2903225806451613,0.25806451612903225,0.4032258064516129,0.1935483870967742,0.5967741935483871,0.20967741935483872,62,1.7903225806451613,0.7258064516129032,0.7419354838709677
881ea55761fffff,1.0,92.0,0.08045977011494253,0.5632183908045977,0.3563218390804598,9,0.022988505747126436,0.0,0.12643678160919541,0.011494252873563218,0.5057471264367817,0.3333333333333333,0.034482758620689655,0.13793103448275862,0.034482758620689655,0.0,0.7816091954022989,0.011494252873563218,0.8160919540229885,0.1839080459770115,0.0,0.0,0.0,1.0,0.0,0.0,1.3908045977011494,0.05747126436781609,0.011494252873563218,0.5977011494252874,0.034482758620689655,0.011494252873563218,0.0,0.011494252873563218,0.0,0.0,0.16091954022988506,0.08045977011494253,0.7586206896551724,2.0,0.0,0.8275862068965517,0.08045977011494253,0.06896551724137931,0.3563218390804598,0.5632183908045977,0.08045977011494253,87,2.126436781609196,0.8275862068965517,0.13793103448275862
881ea55765fffff,0.0,68.0,0.078125,0.65625,0.265625,8,0.046875,0.015625,0.15625,0.0,0.640625,0.140625,0.0,0.21875,0.453125,0.15625,0.171875,0.0,0.71875,0.28125,0.0,0.0,0.0,1.0,0.0,0.0,1.3125,0.265625,0.015625,0.140625,0.03125,0.125,0.0,0.0,0.0,0.0,0.140625,0.15625,0.703125,0.0,0.015625,0.0,0.0,0.984375,0.09375,0.609375,0.296875,64,1.890625,0.90625,1.0
881ea55769fffff,1.0,78.0,0.04819277108433735,0.6144578313253012,0.3373493975903614,20,0.024096385542168676,0.012048192771084338,0.18072289156626506,0.08433734939759036,0.5421686746987951,0.1566265060240964,0.0,0.07228915662650602,0.5180722891566265,0.0,0.39759036144578314,0.012048192771084338,0.8554216867469879,0.13253012048192772,0.0,0.012048192771084338,0.0,1.0,0.0,0.0,1.1927710843373494,0.2891566265060241,0.012048192771084338,0.14457831325301204,0.0,0.1566265060240964,0.0,0.0,0.0,0.012048192771084338,0.1566265060240964,0.0963855421686747,0.7349397590361446,0.0,0.0,0.0,0.08433734939759036,0.9156626506024096,0.07228915662650602,0.6746987951807228,0.25301204819277107,83,1.8072289156626504,0.8433734939759037,1.0
881ea5576dfffff,0.0,43.0,0.05172413793103448,0.5172413793103449,0.43103448275862066,13,0.034482758620689655,0.017241379310344827,0.1724137931034483,0.017241379310344827,0.3275862068965517,0.43103448275862066,0.0,0.1724137931034483,0.10344827586206896,0.017241379310344827,0.5344827586206896,0.1724137931034483,0.7241379310344828,0.27586206896551724,0.0,0.0,0.0,1.0,0.0,0.0,1.4310344827586208,0.1206896551724138,0.0,0.3448275862068966,0.017241379310344827,0.0,0.0,0.017241379310344827,0.0,0.0,0.25862068965517243,0.1724137931034483,0.5689655172413793,1.0,0.0,0.4482758620689655,0.20689655172413793,0.3275862068965517,0.25862068965517243,0.5862068965517241,0.15517241379310345,58,1.9310344827586208,0.7241379310344828,0.4482758620689655
881ea5cd27fffff,0.0,2.0,0.0,0.3333333333333333,0.6666666666666666,2,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3,1.3333333333333333,0.3333333333333333,1.0
881ea5cd35fffff,1.0,22.0,0.05555555555555555,0.2777777777777778,0.6666666666666666,6,0.0,0.0,0.16666666666666666,0.0,0.6111111111111112,0.2222222222222222,0.0,0.16666666666666666,0.3333333333333333,0.0,0.4444444444444444,0.05555555555555555,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,1.7222222222222223,0.16666666666666666,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.2222222222222222,0.16666666666666666,0.6111111111111112,0.0,0.05555555555555555,0.0,0.0,0.9444444444444444,0.0,0.7222222222222222,0.2777777777777778,18,1.9444444444444444,0.6111111111111112,1.0
881ea5cd37fffff,0.0,29.0,0.037037037037037035,0.6666666666666666,0.2962962962962963,5,0.1111111111111111,0.0,0.07407407407407407,0.14814814814814814,0.4444444444444444,0.2222222222222222,0.0,0.1111111111111111,0.2962962962962963,0.0,0.5925925925925926,0.0,0.8148148148148148,0.18518518518518517,0.0,0.0,0.0,1.0,0.0,0.0,1.5185185185185186,0.1111111111111111,0.0,0.18518518518518517,0.0,0.07407407407407407,0.0,0.0,0.037037037037037035,0.0,0.14814814814814814,0.07407407407407407,0.7407407407407407,0.0,0.0,0.0,0.037037037037037035,0.9629629629629629,0.0,0.6296296296296297,0.37037037037037035,27,1.8888888888888888,0.8888888888888888,1.0
881ea5cdadfffff,0.0,13.0,0.0,0.47058823529411764,0.5294117647058824,5,0.11764705882352941,0.0,0.29411764705882354,0.0,0.47058823529411764,0.11764705882352941,0.058823529411764705,0.17647058823529413,0.11764705882352941,0.058823529411764705,0.47058823529411764,0.11764705882352941,0.8823529411764706,0.11764705882352941,0.0,0.0,0.0,1.0,0.0,0.0,1.2352941176470589,0.23529411764705882,0.0,0.058823529411764705,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.17647058823529413,0.0,0.8235294117647058,0.0,0.0,0.0,0.0,1.0,0.058823529411764705,0.23529411764705882,0.7058823529411765,17,1.8235294117647056,0.7647058823529411,1.0
